0,#8302,IF,job,is,skilled employee / official,AND,housing,is,own,AND,savings,is,unknown/no savings account or < 100 DM,AND,status,is not,... >= 200 DM (salary),AND,
,,,employment_duration,is not,4 to 7 yrs and >= 7 yrs,AND,property,is not,real estate,AND,present_residence,is not,< 1 yr,AND,number_credits,is not,2 to 3,AND,
35,#8782,IF,status,is not,... >= 200 DM (salary),AND,duration,>=,34,AND,purpose,is not,others and car (new) and car (used),AND,property,is not,car or other and unknown / no property,AND,
,,,savings,is not,>= 1000 DM,AND,employment_duration,is not,>= 7 yrs,AND,number_credits,is not,2 to 3,AND,housing,is,own,THEN,reject,4,0.928571,1

36,#616,IF,savings,is not,500 to 1000 DM and >= 1000 DM,AND,duration,>=,12,AND,status,is not,no checking account and ... < 0 DM,AND,job,is,skilled employee / official,AND,
,,,credit_history,is not,existing credits paid back duly till now,AND,installment_rate,is not,>= 35,AND,amount,<=,2781,...,...,...,...,THEN,accept,19,0.588235,1

37,#8996,IF,other_installment_plans,is,stores,AND,property,is not,real estate and car or other,AND,personal_status_sex,is,not married male,AND,duration,>=,12,AND,
,,,telephone,is,No,...,...,...,...,...,...,...,...,...,...,...,...,THEN,reject,4,0.950000,1

38,#6693,IF,employment_duration,is not,>= 7 yrs,AND,housing,is not,for free,AND,status,is,... >= 200 DM (salary),AND,duration,>=,16,AND,
,,,amount,>=,1523,AND,other_installment_plans,is,none,AND,purpose,is not,car (used),AND,credit_history,is not,all credits at this bank paid back duly,AND,
,,,number_credits,is,1,AND,savings,is,unknown/no savings account,...,...,...,...,...,...,...,...,THEN,accept,12,0.636364,0

39,#3842,IF,purpose,is not,others,AND,housing,is not,rent,AND,credit_history,is not,existing credits paid back duly till now,AND,savings,is not,unknown/no savings account and < 100 DM,AND,
,,,age,>=,35,AND,present_residence,is not,>= 7 yrs,AND,duration,<=,18,...,...,...,...,THEN,accept,17,0.846154,0

40,#1325,IF,housing,is,own,AND,purpose,is not,car (used),AND,job,is not,unskilled - resident,AND,other_installment_plans,is,none,AND,
,,,age,<=,30,AND,savings,is not,500 to 1000 DM and >= 1000 DM,AND,status,is not,no checking account,...,...,...,...,THEN,accept,100,0.666667,1

41,#2732,IF,property,is not,unknown / no property,AND,personal_status_sex,is,not married male,AND,credit_history,is not,all credits at this bank paid back duly,AND,savings,is not,unknown/no savings account and < 100 DM,AND,
,,,job,is,skilled employee / official,AND,duration,>=,12,AND,housing,is not,rent,AND,age,>=,30,THEN,accept,11,0.625000,1

42,#3707,IF,purpose,is not,car (new) and furniture/equipment,AND,amount,>=,4070,AND,installment_rate,is not,< 20 and 20 to 25,AND,people_liable,is,0 to 2,AND,
,,,housing,is not,rent,AND,job,is not,management/ self-employed/ highly qualified employee/ officer,AND,credit_history,is not,no credits taken/all credits paid back duly,...,...,...,...,THEN,accept,11,0.888889,1

43,#2325,IF,status,is,... >= 200 DM (salary),AND,people_liable,is,3 or more,AND,savings,is,unknown/no savings account,AND,age,<=,40,THEN,accept,12,0.500000,1

44,#2882,IF,telephone,is,Yes,AND,job,is not,management/ self-employed/ highly qualified employee/ officer,AND,amount,<=,5904,AND,present_residence,is,1 to 4 yrs,AND,
,,,property,is not,car or other,AND,installment_rate,is not,< 20 and 20 to 25,...,...,...,...,...,...,...,...,THEN,accept,21,0.764706,1

45,#3723,IF,purpose,is,furniture/equipment,AND,age,in,22 to 36,AND,status,is,... >= 200 DM (salary),AND,amount,>=,2358,THEN,accept,27,0.857143,1

46,#583,IF,savings,is not,500 to 1000 DM and >= 1000 DM,AND,duration,<=,10,AND,job,is not,skilled employee / official,AND,status,is not,no checking account and ... < 0 DM,AND,
,,,installment_rate,is not,< 20,AND,property,is not,building soc. savings agr./life insurance,AND,other_installment_plans,is not,bank,...,...,...,...,THEN,accept,15,0.538462,1

47,#3436,IF,telephone,is,No,AND,status,is not,... >= 200 DM (salary),AND,other_installment_plans,is not,none,AND,present_residence,is not,< 1 yr,AND,
,,,job,is,unskilled - resident,AND,personal_status_sex,is,not married male,...,...,...,...,...,...,...,...,THEN,reject,9,0.625000,0

48,#2092,IF,status,is,no checking account,AND,duration,>=,13,AND,savings,is,unknown/no savings account or < 100 DM,AND,personal_status_sex,is,not married male,AND,
,,,purpose,is not,car (used),AND,installment_rate,is not,< 20,AND,other_debtors,is,none,AND,present_residence,is not,< 1 yr,AND,
,,,other_installment_plans,is,none,AND,housing,is not,own,...,...,...,...,...,...,...,...,THEN,reject,10,0.947368,0

49,#9590,IF,other_installment_plans,is,none,AND,credit_history,is not,all credits at this bank paid back duly,AND,purpose,is not,furniture/equipment,AND,housing,is,rent,AND,
,,,savings,is not,500 to 1000 DM and >= 1000 DM,AND,property,is not,real estate,AND,job,is not,skilled employee / official,...,...,...,...,THEN,reject,19,0.588235,1

